Date,Time,Temp Out,Hi Temp,Low Temp,Out Hum,Dew Pt.,Wind Speed,Wind Dir,Wind Run,Hi Speed,Hi Dir,Wind Chill,Heat Index,THW Index,THSW Index,Bar  ,Rain,Rain Rate,Solar Rad.,Solar Energy,Hi Solar Rad. ,UV  Index,UV  Dose,Hi  UV ,Heat D-D ,Cool D-D ,In  Temp,In Hum,In  Dew,In  Heat,In  EMC,In Air Density,ET ,Wind Samp,Wind Tx ,ISS  Recept,Arc. Int.
2017-01-24,321,71.5,71.5,71.4,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.4,0,0,0,0,0,0,0,0,0,0.005,86.8,46,63.5,88.6,8.41,1.1394,0,23,1,100,1
2017-01-24,322,71.5,71.5,71.4,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.4,0,0,0,0,0,0,0,0,0,0.005,86.8,46,63.5,88.6,8.41,1.1394,0,23,1,100,1
2017-01-24,323,71.5,71.5,71.5,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.4,0,0,0,0,0,0,0,0,0,0.005,86.8,46,63.5,88.6,8.41,1.1394,0,24,1,100,1
2017-01-24,324,71.5,71.5,71.5,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.4,0,0,0,0,0,0,0,0,0,0.005,86.8,46,63.5,88.6,8.41,1.1394,0,23,1,100,1
2017-01-24,325,71.5,71.5,71.5,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.4,0,0,0,0,0,0,0,0,0,0.005,86.9,46,63.6,88.7,8.41,1.1391,0,24,1,100,1
2017-01-24,326,71.5,71.5,71.5,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.4,0,0,0,0,0,0,0,0,0,0.005,86.9,46,63.6,88.7,8.41,1.1391,0,23,1,100,1
2017-01-24,327,71.5,71.5,71.5,82,65.7,0,SE,0,0.4,SE,71.5,73,73,71.6,759.4,0,0,0,0,0,0,0,0,0,0.005,86.9,46,63.6,88.7,8.41,1.1391,0,24,1,100,1
2017-01-24,328,71.5,71.5,71.5,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.4,0,0,0,0,0,0,0,0,0,0.005,86.9,46,63.6,88.7,8.41,1.1391,0,23,1,100,1
2017-01-24,329,71.5,71.5,71.5,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.4,0,0,0,0,0,0,0,0,0,0.005,86.8,46,63.5,88.6,8.41,1.1394,0,23,1,100,1
2017-01-24,330,71.5,71.5,71.5,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.4,0,0,0,0,0,0,0,0,0,0.005,86.8,46,63.5,88.6,8.41,1.1394,0,24,1,100,1
2017-01-24,331,71.5,71.5,71.5,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.4,0,0,0,0,0,0,0,0,0,0.005,86.7,46,63.4,88.4,8.42,1.1396,0,23,1,100,1
2017-01-24,332,71.5,71.5,71.5,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.3,0,0,0,0,0,0,0,0,0,0.005,86.7,46,63.4,88.4,8.42,1.1396,0,24,1,100,1
2017-01-24,333,71.5,71.5,71.5,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.4,0,0,0,0,0,0,0,0,0,0.005,86.7,46,63.4,88.4,8.42,1.1396,0,23,1,100,1
2017-01-24,334,71.5,71.5,71.5,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.3,0,0,0,0,0,0,0,0,0,0.005,86.7,46,63.4,88.4,8.42,1.1396,0,23,1,100,1
2017-01-24,335,71.5,71.5,71.5,82,65.7,0,SE,0,0.4,SSE,71.5,73,73,71.6,759.3,0,0,0,0,0,0,0,0,0,0.005,86.7,47,64.1,88.7,8.52,1.1391,0,24,1,100,1
2017-01-24,336,71.5,71.5,71.5,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.3,0,0,0,0,0,0,0,0,0,0.005,86.7,47,64.1,88.7,8.52,1.1391,0,23,1,100,1
2017-01-24,337,71.5,71.5,71.5,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.3,0,0,0,0,0,0,0,0,0,0.005,86.7,47,64.1,88.7,8.52,1.1391,0,24,1,100,1
2017-01-24,338,71.5,71.5,71.5,82,65.7,0,SSW,0,0.4,SSW,71.5,73,73,71.6,759.3,0,0,0,0,0,0,0,0,0,0.005,86.7,47,64.1,88.7,8.52,1.1391,0,23,1,100,1
2017-01-24,339,71.5,71.5,71.5,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.3,0,0,0,0,0,0,0,0,0,0.005,86.7,47,64.1,88.7,8.52,1.1391,0,24,1,100,1
2017-01-24,340,71.5,71.5,71.5,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.3,0,0,0,0,0,0,0,0,0,0.005,86.7,47,64.1,88.7,8.52,1.1391,0,23,1,100,1
2017-01-24,341,71.5,71.6,71.5,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.3,0,0,0,0,0,0,0,0,0,0.005,86.7,47,64.1,88.7,8.52,1.1391,0,23,1,100,1
2017-01-24,342,71.5,71.6,71.5,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.3,0,0,0,0,0,0,0,0,0,0.005,86.7,47,64.1,88.7,8.52,1.1391,0,24,1,100,1
2017-01-24,343,71.6,71.6,71.5,82,65.8,0,---,0,0,---,71.6,73.1,73.1,71.7,759.3,0,0,0,0,0,0,0,0,0,0.005,86.8,47,64.2,88.9,8.51,1.1388,0,23,1,100,1
2017-01-24,344,71.5,71.6,71.5,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.3,0,0,0,0,0,0,0,0,0,0.005,86.8,47,64.2,88.9,8.51,1.1388,0,24,1,100,1
2017-01-24,345,71.5,71.5,71.5,82,65.7,0,---,0,0,---,71.5,73,73,71.6,759.3,0,0,0,0,0,0,0,0,0,0.005,86.9,47,64.2,89,8.51,1.1385,0,23,1,100,1
2017-01-24,346,71.5,71.6,71.5,83,66.1,0,---,0,0,---,71.5,73.1,73.1,71.7,759.3,0,0,0,0,0,0,0,0,0,0.005,87,46,63.7,88.9,8.41,1.1387,0,23,1,100,1
2017-01-24,347,71.5,71.5,71.5,83,66.1,0,---,0,0,---,71.5,73.1,73.1,71.7,759.3,0,0,0,0,0,0,0,0,0,0.005,87,46,63.7,88.9,8.41,1.1388,0,24,1,100,1
2017-01-24,348,71.5,71.5,71.5,83,66.1,0,---,0,0,---,71.5,73.1,73.1,71.7,759.3,0,0,0,0,0,0,0,0,0,0.005,87.1,46,63.8,89,8.41,1.1384,0,23,1,100,1
2017-01-24,349,71.5,71.5,71.5,83,66.1,0,---,0,0,---,71.5,73.1,73.1,71.7,759.3,0,0,0,0,0,0,0,0,0,0.005,87.1,46,63.8,89,8.41,1.1384,0,24,1,100,1
2017-01-24,350,71.5,71.5,71.5,83,66.1,0,SSW,0,0.4,SSW,71.5,73.1,73.1,71.7,759.3,0,0,0,0,0,0,0,0,0,0.005,87.2,46,63.9,89.1,8.41,1.1381,0,23,1,100,1
2017-01-24,351,71.5,71.5,71.5,83,66.1,0,---,0,0,---,71.5,73.1,73.1,71.7,759.3,0,0,0,0,0,0,0,0,0,0.005,87.2,46,63.9,89.1,8.41,1.1381,0,24,1,100,1
2017-01-24,352,71.5,71.5,71.5,83,66.1,0,---,0,0,---,71.5,73.1,73.1,71.7,759.3,0,0,0,0,0,0,0,0,0,0.005,87.2,46,63.9,89.1,8.41,1.1381,0,23,1,100,1
2017-01-24,353,71.5,71.5,71.5,83,66.1,0,---,0,0,---,71.5,73.1,73.1,71.7,759.3,0,0,0,0,0,0,0,0,0,0.005,87.2,46,63.9,89.1,8.41,1.1381,0,23,1,100,1
2017-01-24,354,71.5,71.5,71.5,83,66.1,0,S,0,0.4,S,71.5,73.1,73.1,71.7,759.3,0,0,0,0,0,0,0,0,0,0.005,87.2,46,63.9,89.1,8.41,1.1381,0,24,1,100,1
2017-01-24,355,71.5,71.5,71.5,83,66.1,0,---,0,0,---,71.5,73.1,73.1,71.7,759.3,0,0,0,0,0,0,0,0,0,0.005,87.2,46,63.9,89.1,8.41,1.1381,0,23,1,100,1
2017-01-24,356,71.5,71.5,71.5,83,66.1,0,---,0,0,---,71.5,73.1,73.1,71.7,759.3,0,0,0,0,0,0,0,0,0,0.005,87.3,46,64,89.2,8.4,1.1378,0,24,1,100,1
2017-01-24,357,71.5,71.5,71.5,83,66.1,0,---,0,0,---,71.5,73.1,73.1,71.7,759.3,0,0,0,0,0,0,0,0,0,0.005,87.3,46,64,89.2,8.4,1.1378,0,23,1,100,1
2017-01-24,358,71.5,71.5,71.5,83,66.1,0,---,0,0,---,71.5,73.1,73.1,71.7,759.3,0,0,0,0,0,0,0,0,0,0.005,87.3,46,64,89.2,8.4,1.1378,0,23,1,100,1
2017-01-24,359,71.5,71.5,71.5,83,66.1,0,---,0,0,---,71.5,73.1,73.1,71.7,759.3,0,0,0,0,0,0,0,0,0,0.005,87.3,46,64,89.2,8.4,1.1378,0,24,1,100,1
2017-01-24,400,71.5,71.5,71.5,84,66.4,0,---,0,0,---,71.5,73.2,73.2,71.8,759.3,0,0,0,0,0,0,0,0,0,0.005,87.4,46,64.1,89.4,8.4,1.1376,0.03,23,1,100,1
2017-01-24,401,71.5,71.5,71.5,84,66.4,0,---,0,0,---,71.5,73.2,73.2,71.8,759.3,0,0,0,0,0,0,0,0,0,0.005,87.4,46,64.1,89.4,8.4,1.1376,0,24,1,100,1
2017-01-24,402,71.5,71.5,71.5,84,66.4,0,---,0,0,---,71.5,73.2,73.2,71.8,759.3,0,0,0,0,0,0,0,0,0,0.005,87.5,46,64.2,89.5,8.4,1.1373,0,23,1,100,1
2017-01-24,403,71.4,71.5,71.4,84,66.3,0,---,0,0,---,71.4,73.1,73.1,71.7,759.3,0,0,0,0,0,0,0,0,0,0.004,87.5,46,64.2,89.5,8.4,1.1373,0,23,1,100,1
2017-01-24,404,71.4,71.5,71.4,84,66.3,0,---,0,0,---,71.4,73.1,73.1,71.7,759.3,0,0,0,0,0,0,0,0,0,0.004,87.5,46,64.2,89.5,8.4,1.1373,0,24,1,100,1
2017-01-24,405,71.4,71.5,71.4,84,66.3,0,---,0,0,---,71.4,73.1,73.1,71.7,759.3,0,0,0,0,0,0,0,0,0,0.004,87.5,46,64.2,89.5,8.4,1.1373,0,23,1,100,1
2017-01-24,406,71.4,71.4,71.4,84,66.3,0,---,0,0,---,71.4,73.1,73.1,71.7,759.4,0,0,0,0,0,0,0,0,0,0.004,87.5,46,64.2,89.5,8.4,1.1374,0,24,2,100,1
2017-01-24,407,71.4,71.4,71.4,84,66.3,0,---,0,0,---,71.4,73.1,73.1,71.7,759.4,0,0,0,0,0,0,0,0,0,0.004,87.4,46,64.1,89.4,8.4,1.1377,0,23,1,100,1
2017-01-24,408,71.4,71.4,71.4,84,66.3,0,---,0,0,---,71.4,73.1,73.1,71.7,759.3,0,0,0,0,0,0,0,0,0,0.004,87.5,46,64.2,89.5,8.4,1.1373,0,24,1,100,1
2017-01-24,409,71.4,71.4,71.4,84,66.3,0,---,0,0,---,71.4,73.1,73.1,71.7,759.4,0,0,0,0,0,0,0,0,0,0.004,87.5,46,64.2,89.5,8.4,1.1374,0,23,1,100,1
2017-01-24,410,71.4,71.4,71.4,84,66.3,0,---,0,0,---,71.4,73.1,73.1,71.7,759.4,0,0,0,0,0,0,0,0,0,0.004,87.5,46,64.2,89.5,8.4,1.1374,0,23,1,100,1
2017-01-24,411,71.4,71.4,71.4,84,66.3,0,---,0,0,---,71.4,73.1,73.1,71.7,759.4,0,0,0,0,0,0,0,0,0,0.004,87.5,46,64.2,89.5,8.4,1.1374,0,24,1,100,1
2017-01-24,412,71.4,71.4,71.4,84,66.3,0,---,0,0,---,71.4,73.1,73.1,71.7,759.3,0,0,0,0,0,0,0,0,0,0.004,87.4,46,64.1,89.4,8.4,1.1376,0,23,1,100,1
2017-01-24,413,71.4,71.4,71.3,84,66.3,0,---,0,0,---,71.4,73.1,73.1,71.7,759.4,0,0,0,0,0,0,0,0,0,0.004,87.4,46,64.1,89.4,8.4,1.1377,0,24,1,100,1
2017-01-24,414,71.3,71.3,71.3,84,66.2,0,---,0,0,---,71.3,73,73,71.6,759.4,0,0,0,0,0,0,0,0,0,0.004,87.4,46,64.1,89.4,8.4,1.1377,0,23,3,100,1
2017-01-24,415,71.3,71.3,71.3,84,66.2,0,---,0,0,---,71.3,73,73,71.6,759.4,0,0,0,0,0,0,0,0,0,0.004,87.4,47,64.7,89.7,8.5,1.1372,0,23,1,100,1
2017-01-24,416,71.3,71.3,71.3,84,66.2,0,---,0,0,---,71.3,73,73,71.6,759.4,0,0,0,0,0,0,0,0,0,0.004,87.4,47,64.7,89.7,8.5,1.1372,0,24,1,100,1
2017-01-24,417,71.3,71.3,71.3,84,66.2,0,---,0,0,---,71.3,73,73,71.6,759.4,0,0,0,0,0,0,0,0,0,0.004,87.4,47,64.7,89.7,8.5,1.1373,0,23,1,100,1
2017-01-24,418,71.3,71.3,71.3,84,66.2,0,---,0,0,---,71.3,73,73,71.6,759.4,0,0,0,0,0,0,0,0,0,0.004,87.4,47,64.7,89.7,8.5,1.1373,0,24,1,100,1
2017-01-24,419,71.3,71.3,71.3,84,66.2,0,---,0,0,---,71.3,73,73,71.6,759.4,0,0,0,0,0,0,0,0,0,0.004,87.4,47,64.7,89.7,8.5,1.1373,0,23,1,100,1
2017-01-24,420,71.3,71.3,71.3,84,66.2,0,---,0,0,---,71.3,73,73,71.6,759.4,0,0,0,0,0,0,0,0,0,0.004,87.3,47,64.6,89.6,8.5,1.1376,0,24,1,100,1
2017-01-24,421,71.3,71.3,71.3,84,66.2,0,---,0,0,---,71.3,73,73,71.6,759.5,0,0,0,0,0,0,0,0,0,0.004,87.3,47,64.6,89.6,8.5,1.1376,0,23,1,100,1
2017-01-24,422,71.3,71.3,71.3,85,66.6,0,---,0,0,---,71.3,73.1,73.1,71.7,759.5,0,0,0,0,0,0,0,0,0,0.004,87.2,47,64.5,89.4,8.51,1.1379,0,23,1,100,1
2017-01-24,423,71.3,71.3,71.3,85,66.6,0,---,0,0,---,71.3,73.1,73.1,71.7,759.5,0,0,0,0,0,0,0,0,0,0.004,87.2,47,64.5,89.4,8.51,1.138,0,24,1,100,1
2017-01-24,424,71.3,71.3,71.3,85,66.6,0,---,0,0,---,71.3,73.1,73.1,71.7,759.5,0,0,0,0,0,0,0,0,0,0.004,87.1,47,64.4,89.3,8.51,1.1382,0,23,1,100,1
2017-01-24,425,71.3,71.3,71.3,85,66.6,0,---,0,0,---,71.3,73.1,73.1,71.7,759.6,0,0,0,0,0,0,0,0,0,0.004,87.1,47,64.4,89.3,8.51,1.1383,0,24,1,100,1
2017-01-24,426,71.3,71.3,71.3,85,66.6,0,---,0,0,---,71.3,73.1,73.1,71.7,759.5,0,0,0,0,0,0,0,0,0,0.004,87,47,64.3,89.2,8.51,1.1386,0,23,1,100,1
2017-01-24,427,71.3,71.3,71.3,85,66.6,0,SSE,0,0.4,SSE,71.3,73.1,73.1,71.7,759.5,0,0,0,0,0,0,0,0,0,0.004,87,47,64.3,89.2,8.51,1.1386,0,23,1,100,1
2017-01-24,428,71.3,71.3,71.3,85,66.6,0,---,0,0,---,71.3,73.1,73.1,71.7,759.6,0,0,0,0,0,0,0,0,0,0.004,87,47,64.3,89.2,8.51,1.1386,0,24,1,100,1
2017-01-24,429,71.3,71.3,71.3,85,66.6,0,---,0,0,---,71.3,73.1,73.1,71.7,759.6,0,0,0,0,0,0,0,0,0,0.004,87,47,64.3,89.2,8.51,1.1386,0,23,1,100,1
2017-01-24,430,71.3,71.3,71.3,85,66.6,0,---,0,0,---,71.3,73.1,73.1,71.7,759.6,0,0,0,0,0,0,0,0,0,0.004,87,47,64.3,89.2,8.51,1.1387,0,24,1,100,1
2017-01-24,431,71.3,71.3,71.3,85,66.6,0,---,0,0,---,71.3,73.1,73.1,71.7,759.6,0,0,0,0,0,0,0,0,0,0.004,86.9,47,64.2,89,8.51,1.139,0,23,1,100,1
2017-01-24,432,71.3,71.3,71.3,85,66.6,0,---,0,0,---,71.3,73.1,73.1,71.7,759.7,0,0,0,0,0,0,0,0,0,0.004,86.9,47,64.2,89,8.51,1.139,0,24,1,100,1
2017-01-24,433,71.3,71.3,71.3,85,66.6,0,---,0,0,---,71.3,73.1,73.1,71.7,759.6,0,0,0,0,0,0,0,0,0,0.004,86.8,47,64.2,88.9,8.51,1.1392,0,23,1,100,1
2017-01-24,434,71.3,71.3,71.3,86,66.9,0.4,SSE,0.03,1.3,SSE,71.3,73.2,73.2,71.8,759.6,0,0,0,0,0,0,0,0,0,0.004,86.8,48,64.8,89.2,8.71,1.1388,0,23,1,100,1
2017-01-24,435,71.3,71.3,71.3,86,66.9,0.4,SSE,0.03,1.3,SSE,71.3,73.2,73.2,71.8,759.6,0,0,0,0,0,0,0,0,0,0.004,86.8,48,64.8,89.2,8.71,1.1388,0,24,1,100,1
2017-01-24,436,71.3,71.3,71.3,86,66.9,0,SE,0,0.4,SE,71.3,73.2,73.2,71.8,759.7,0,0,0,0,0,0,0,0,0,0.004,86.8,48,64.8,89.2,8.71,1.1388,0,23,1,100,1
2017-01-24,437,71.3,71.3,71.3,86,66.9,0,SSE,0,1.8,SSE,71.3,73.2,73.2,71.8,759.7,0,0,0,0,0,0,0,0,0,0.004,86.8,48,64.8,89.2,8.71,1.1389,0,24,1,100,1
2017-01-24,438,71.3,71.3,71.3,86,66.9,0,S,0,0.9,SSW,71.3,73.2,73.2,71.8,759.7,0,0,0,0,0,0,0,0,0,0.004,86.8,48,64.8,89.2,8.71,1.1388,0,23,1,100,1
2017-01-24,439,71.4,71.4,71.3,86,67,0,S,0,0.9,SSE,71.4,73.3,73.3,71.9,759.7,0,0,0,0,0,0,0,0,0,0.004,86.8,48,64.8,89.2,8.71,1.1388,0,23,1,100,1
2017-01-24,440,71.4,71.4,71.3,86,67,0.4,SE,0.03,2.2,SE,71.4,73.3,73.3,71.9,759.6,0,0,0,0,0,0,0,0,0,0.004,86.8,48,64.8,89.2,8.71,1.1388,0,24,1,100,1
2017-01-24,441,71.4,71.4,71.4,86,67,0,SSE,0,2.2,SSE,71.4,73.3,73.3,71.9,759.7,0,0,0,0,0,0,0,0,0,0.004,86.8,48,64.8,89.2,8.71,1.1388,0,23,1,100,1
2017-01-24,442,71.4,71.4,71.4,86,67,0,SSE,0,0.9,SSE,71.4,73.3,73.3,71.9,759.7,0,0,0,0,0,0,0,0,0,0.004,86.9,48,64.8,89.3,8.71,1.1385,0,24,1,100,1
2017-01-24,443,71.4,71.4,71.4,86,67,0,S,0,0.4,SSE,71.4,73.3,73.3,71.9,759.7,0,0,0,0,0,0,0,0,0,0.004,86.9,48,64.8,89.3,8.71,1.1386,0,23,1,100,1
2017-01-24,444,71.4,71.4,71.4,86,67,0,SSE,0,0.4,S,71.4,73.3,73.3,71.9,759.7,0,0,0,0,0,0,0,0,0,0.004,86.9,48,64.8,89.3,8.71,1.1386,0,24,1,100,1
2017-01-24,445,71.4,71.4,71.4,86,67,0,SSE,0,0.4,SSE,71.4,73.3,73.3,71.9,759.7,0,0,0,0,0,0,0,0,0,0.004,86.8,48,64.8,89.2,8.71,1.1389,0,23,1,100,1
2017-01-24,446,71.4,71.4,71.4,86,67,0,SSE,0,0.4,SSE,71.4,73.3,73.3,71.9,759.8,0,0,0,0,0,0,0,0,0,0.004,86.8,48,64.8,89.2,8.71,1.139,0,23,1,100,1
2017-01-24,447,71.4,71.4,71.4,86,67,0,---,0,0,---,71.4,73.3,73.3,71.9,759.8,0,0,0,0,0,0,0,0,0,0.004,86.7,48,64.7,89,8.72,1.1393,0,24,1,100,1
2017-01-24,448,71.4,71.4,71.4,86,67,0,SSE,0,0.4,SSW,71.4,73.3,73.3,71.9,759.7,0,0,0,0,0,0,0,0,0,0.004,86.7,48,64.7,89,8.72,1.1392,0,23,1,100,1
2017-01-24,449,71.4,71.5,71.4,86,67,0,SSE,0,0.4,SSE,71.4,73.3,73.3,71.9,759.8,0,0,0,0,0,0,0,0,0,0.004,86.7,48,64.7,89,8.72,1.1393,0,24,1,100,1
2017-01-24,450,71.4,71.5,71.4,86,67,0,SSE,0,0.4,SSE,71.4,73.3,73.3,71.9,759.8,0,0,0,0,0,0,0,0,0,0.004,86.7,48,64.7,89,8.72,1.1393,0,23,1,100,1
2017-01-24,451,71.4,71.5,71.4,86,67,0,SSE,0,0.4,SSE,71.4,73.3,73.3,71.9,759.8,0,0,0,0,0,0,0,0,0,0.004,86.7,48,64.7,89,8.72,1.1393,0,23,1,100,1
2017-01-24,452,71.4,71.5,71.4,86,67,0,---,0,0,---,71.4,73.3,73.3,71.9,759.8,0,0,0,0,0,0,0,0,0,0.004,86.7,48,64.7,89,8.72,1.1393,0,24,1,100,1
2017-01-24,453,71.4,71.5,71.4,86,67,0,---,0,0,---,71.4,73.3,73.3,71.9,759.8,0,0,0,0,0,0,0,0,0,0.004,86.6,48,64.6,88.8,8.72,1.1396,0,23,1,100,1
2017-01-24,454,71.4,71.5,71.4,87,67.3,0.4,SSE,0.03,2.2,SSE,71.4,73.4,73.4,72,759.8,0,0,0,0,0,0,0,0,0,0.004,86.6,49,65.2,89.1,8.85,1.1391,0,24,1,100,1
2017-01-24,455,71.5,71.5,71.5,87,67.4,0,SSE,0,0.4,SSE,71.5,73.5,73.5,72.1,759.8,0,0,0,0,0,0,0,0,0,0.005,86.5,49,65.1,88.9,8.85,1.1395,0,23,1,100,1
2017-01-24,456,71.5,71.5,71.4,87,67.4,0,SSE,0,0.4,SSE,71.5,73.5,73.5,72.1,759.9,0,0,0,0,0,0,0,0,0,0.005,86.5,49,65.1,88.9,8.85,1.1395,0,24,1,100,1
2017-01-24,457,71.4,71.5,71.4,87,67.3,0,---,0,0,---,71.4,73.4,73.4,72,759.9,0,0,0,0,0,0,0,0,0,0.004,86.5,49,65.1,88.9,8.85,1.1395,0,23,1,100,1
2017-01-24,458,71.4,71.5,71.4,87,67.3,0,---,0,0,---,71.4,73.4,73.4,72,759.9,0,0,0,0,0,0,0,0,0,0.004,86.5,49,65.1,88.9,8.85,1.1395,0,23,1,100,1
2017-01-24,459,71.4,71.5,71.4,87,67.3,0,---,0,0,---,71.4,73.4,73.4,72,759.9,0,0,0,0,0,0,0,0,0,0.004,86.5,49,65.1,88.9,8.85,1.1396,0,24,1,100,1
2017-01-24,500,71.5,71.5,71.4,87,67.4,0,---,0,0,---,71.5,73.5,73.5,72.1,759.9,0,0,0,0,0,0,0,0,0,0.005,86.5,49,65.1,88.9,8.85,1.1396,0.03,23,1,100,1
2017-01-24,501,71.4,71.5,71.4,87,67.3,0,---,0,0,---,71.4,73.4,73.4,72,760,0,0,0,0,0,0,0,0,0,0.004,86.5,49,65.1,88.9,8.85,1.1397,0,24,1,100,1
2017-01-24,502,71.4,71.4,71.4,87,67.3,0,---,0,0,---,71.4,73.4,73.4,72,760,0,0,0,0,0,0,0,0,0,0.004,86.5,49,65.1,88.9,8.85,1.1397,0,23,1,100,1
2017-01-24,503,71.5,71.5,71.4,87,67.4,0,---,0,0,---,71.5,73.5,73.5,72.1,760,0,0,0,0,0,0,0,0,0,0.005,86.5,49,65.1,88.9,8.85,1.1398,0,23,1,100,1
2017-01-24,504,71.4,71.4,71.4,87,67.3,0,---,0,0,---,71.4,73.4,73.4,72,760.1,0,0,0,0,0,0,0,0,0,0.004,86.4,49,65,88.7,8.85,1.1401,0,24,1,100,1
2017-01-24,505,71.4,71.4,71.4,87,67.3,0,---,0,0,---,71.4,73.4,73.4,72,760.1,0,0,0,0,0,0,0,0,0,0.004,86.3,49,64.9,88.5,8.85,1.1404,0,23,1,100,1
2017-01-24,506,71.4,71.4,71.4,87,67.3,0,---,0,0,---,71.4,73.4,73.4,72,760.1,0,0,0,0,0,0,0,0,0,0.004,86.2,49,64.8,88.3,8.85,1.1407,0,24,1,100,1
2017-01-24,507,71.4,71.4,71.4,87,67.3,0,---,0,0,---,71.4,73.4,73.4,72,760.1,0,0,0,0,0,0,0,0,0,0.004,86.1,49,64.7,88.2,8.85,1.141,0,23,1,100,1
2017-01-24,508,71.4,71.4,71.4,87,67.3,0,---,0,0,---,71.4,73.4,73.4,72,760.1,0,0,0,0,0,0,0,0,0,0.004,86.1,50,65.3,88.4,9.05,1.1405,0,23,1,100,1
2017-01-24,509,71.4,71.4,71.4,87,67.3,0,---,0,0,---,71.4,73.4,73.4,72,760.1,0,0,0,0,0,0,0,0,0,0.004,86.1,50,65.3,88.4,9.05,1.1405,0,24,1,100,1
2017-01-24,510,71.4,71.4,71.4,87,67.3,0,---,0,0,---,71.4,73.4,73.4,72,760.1,0,0,0,0,0,0,0,0,0,0.004,86.1,50,65.3,88.4,9.05,1.1406,0,23,1,100,1
2017-01-24,511,71.3,71.4,71.3,87,67.2,0,---,0,0,---,71.3,73.3,73.3,71.9,760.1,0,0,0,0,0,0,0,0,0,0.004,86,50,65.2,88.2,9.05,1.1409,0,24,1,100,1
2017-01-24,512,71.3,71.4,71.3,87,67.2,0,---,0,0,---,71.3,73.3,73.3,71.9,760.2,0,0,0,0,0,0,0,0,0,0.004,86.1,50,65.3,88.4,9.05,1.1406,0,23,1,100,1
2017-01-24,513,71.4,71.4,71.3,87,67.3,0,---,0,0,---,71.4,73.4,73.4,72,760.1,0,0,0,0,0,0,0,0,0,0.004,86,50,65.2,88.2,9.05,1.1409,0,24,1,100,1
2017-01-24,514,71.3,71.4,71.3,87,67.2,0,---,0,0,---,71.3,73.3,73.3,71.9,760.2,0,0,0,0,0,0,0,0,0,0.004,86,50,65.2,88.2,9.05,1.1409,0,23,1,100,1
2017-01-24,515,71.3,71.3,71.3,87,67.2,0,---,0,0,---,71.3,73.3,73.3,71.9,760.2,0,0,0,0,0,0,0,0,0,0.004,86.1,50,65.3,88.4,9.05,1.1406,0,23,1,100,1
2017-01-24,516,71.3,71.3,71.3,87,67.2,0,---,0,0,---,71.3,73.3,73.3,71.9,760.2,0,0,0,0,0,0,0,0,0,0.004,86,50,65.2,88.2,9.05,1.1409,0,24,1,100,1
2017-01-24,517,71.3,71.3,71.3,87,67.2,0,---,0,0,---,71.3,73.3,73.3,71.9,760.2,0,0,0,0,0,0,0,0,0,0.004,86,50,65.2,88.2,9.05,1.1409,0,23,1,100,1
2017-01-24,518,71.3,71.3,71.3,88,67.6,0,---,0,0,---,71.3,73.3,73.3,71.9,760.2,0,0,0,0,0,0,0,0,0,0.004,86,50,65.2,88.2,9.05,1.1409,0,24,1,100,1
2017-01-24,519,71.3,71.3,71.3,88,67.6,0,---,0,0,---,71.3,73.3,73.3,71.9,760.2,0,0,0,0,0,0,0,0,0,0.004,86,50,65.2,88.2,9.05,1.1409,0,23,1,100,1
2017-01-24,520,71.3,71.3,71.3,88,67.6,0,---,0,0,---,71.3,73.3,73.3,71.9,760.3,0,0,0,0,0,0,0,0,0,0.004,86,50,65.2,88.2,9.05,1.1411,0,23,1,100,1
2017-01-24,521,71.3,71.3,71.3,88,67.6,0,---,0,0,---,71.3,73.3,73.3,71.9,760.2,0,0,0,0,0,0,0,0,0,0.004,85.9,50,65.1,88.1,9.05,1.1413,0,24,1,100,1
2017-01-24,522,71.3,71.3,71.3,88,67.6,0,---,0,0,---,71.3,73.3,73.3,71.9,760.3,0,0,0,0,0,0,0,0,0,0.004,85.9,50,65.1,88.1,9.05,1.1413,0,23,1,100,1
2017-01-24,523,71.3,71.3,71.3,88,67.6,0,---,0,0,---,71.3,73.3,73.3,71.9,760.3,0,0,0,0,0,0,0,0,0,0.004,85.8,50,65,87.9,9.05,1.1416,0,24,1,100,1
